,temp,atemp,hum,windspeed,season_spring,season_summer,season_winter,yr_2019,mnth_Dec,mnth_July,mnth_Mar,mnth_May,mnth_Nov,mnth_Oct,mnth_Sept,holiday_Yes,weekday_Tue,weekday_Wed,weathersit_Light Precipitation,weathersit_Misty Skies,cnt
297,-0.16490629615845143,-0.10711413009924003,-0.08356945067088661,-0.2632211678829582,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4687
414,-1.2167523469252366,-1.328772575456694,-0.8367081244528441,0.892371589867379,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2689
150,1.4997496859210997,1.5128521933492454,0.01313646958332427,-1.0027796810063345,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3982
578,1.376272320791721,1.399736243120664,0.17430831456845097,-0.7618473995797979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7261
647,0.06832872686370875,0.13876080801171808,-0.027894973235807648,0.019655385339222103,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7691
488,0.6902869589618379,0.6814638706689302,0.7076608059544757,-0.31294477880704796,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6296
147,0.8457751450156467,0.8141610296635081,0.6666293631353428,0.5846733308693827,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4758
146,0.9875491117157519,0.966439397424083,0.13328390490715597,0.7261851235718926,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4679
534,1.0241313390914162,1.0757776026081347,0.3882358764864392,-0.5123872515485378,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6825
675,-1.1298626970544163,-1.2741591188636874,-0.6139891152390191,1.5740127895138518,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,5035
547,1.5363374011796584,1.3685126547820834,-1.3202377257238986,0.11918280655985977,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6227
348,-0.43472903443916994,-0.4232946965266338,-0.004446425008350437,1.091934361667556,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3709
463,-0.06886834550226766,-0.02511047621120108,-2.2316154176730922,2.296983399100455,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5585
325,-0.4667398553635998,-0.3648107515573991,2.3047713869789823,-0.9030250282303988,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1607
186,1.1979161267159513,1.2670823643475455,0.7633352833895537,-0.48744524671403483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4629
123,-0.48045956260019734,-0.4702042736998637,0.7193780469103669,1.9066797864705038,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2633
620,0.6079687155422521,0.6112324370178533,0.01606226324337912,-1.3851729621994915,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7804
143,0.8686431530376074,0.767381293154656,0.745752388797879,0.2772424031129138,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4492
695,-1.1527252171934828,-1.2312684193974033,1.068110145083807,0.684521549579853,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3959
197,1.193344720264717,1.1693927216248574,-0.2154411601084469,0.7843831348524003,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5302
279,0.05003212529298231,0.14656361365197312,0.3472114668251442,-2.1915656223609163,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4985
293,-0.40728961996597485,-0.353063262875557,-0.4264358952085434,0.46843770705328464,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4304
400,-1.2944991838935884,-1.3366062955408486,0.3735858087126563,-0.13840421121383195,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2947
122,0.6308367235642128,0.626819499632024,0.43805173344357157,2.0894140566165333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4451
183,1.1796250130281194,1.161614647539722,0.3354871927114151,0.5681789932671444,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4649
202,1.9021926022336662,2.227056224983794,-0.38247865872935666,-0.7117762580417224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3387
438,0.30613515633710375,0.3222874956659934,-0.38834431236513917,-0.48744524671403483,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6192
246,1.1384658913183263,1.1421632794381034,0.7545438360937163,0.26888830181518386,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4940
415,-1.2167523469252366,-1.2817640720629853,-0.8930226192510599,0.5711864697343271,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3129
684,-0.8600399587736977,-0.8253865025509741,-0.7751679933819827,-0.20484939129545832,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5698
129,0.16893808397112683,0.2598155874337125,-1.0242543113254834,-0.9447420684707438,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4803
402,-0.8097325362785414,-0.7394443485101283,-0.9744384543683505,-0.5209151181532609,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4375
601,0.8777914538229711,0.8532183380862434,0.5494147546294034,0.77602903355467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6053
689,-0.8143094306126702,-0.7160235658118029,-0.14804240855963935,-1.110821602269619,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5146
219,1.444870856974709,1.37621035131308,-0.3004298394067656,0.07785339661972916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4326
662,0.2649760346273106,0.30289177356339403,1.1648160653380182,-0.8283995121580349,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,7359
554,1.147608704220795,1.0718329195665477,0.3413458131893607,-0.07185209863559455,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,6569
665,-0.13289547523402154,-0.07993415102272512,0.4204688388518969,2.8291329684848265,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,4459
664,0.1552183767345293,0.21289982737170254,0.5992306115865357,0.6595260784970445,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,7852
386,-1.8615785870453267,-1.9689365139517367,1.1355088966326143,0.17760804939566513,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1977
706,-0.6588157566759671,-0.5638255756053665,1.9443220478496508,-1.1357769736661982,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5582
509,0.9784008109303887,0.9078317946792498,0.7897096252770657,-0.6121953705727793,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6734
267,0.7268746742203966,0.5684406637720478,1.4783753411702711,-1.8174689662485617,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,5010
441,-0.1603348897072171,-0.10324982461179193,1.2322148168868252,-0.7948761744705036,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,5892
496,0.34272287159566206,0.39643269791475755,-1.0857944423963448,-0.8450007822568841,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7429
112,-0.22893342589020532,-0.18906213798825963,1.7802173760466329,0.5931343646637236,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4036
232,1.147608704220795,1.2045857245601446,0.9508885034200298,0.834120112338566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3873
634,0.8137643240912167,0.7869315874767536,0.3940944969643848,-0.6951749879428731,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,7393
373,-1.5231573125816196,-1.4419750861281935,0.47029172896686716,-1.168912681053515,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2376
233,1.0424279406621426,0.9741432768438596,-1.159058847580935,1.2083303842285702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4758
575,1.2573663621135762,1.263088218195719,0.2387812724572042,-0.4375345039208759,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7105
317,0.1552183767345293,0.2715074301165353,-0.335595628590115,1.6072687959598557,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4486
410,-0.8417488450858656,-0.7980272196998414,-0.7282779300849047,-0.06349799733786458,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4169
651,0.10948784857350187,0.17005859101565776,0.03951081147083683,1.2332189228147676,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,6639
358,-1.2453826319865688,-1.2411424927789307,0.32707553593875754,-0.41783219142030914,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,754
258,-0.17862600339504897,-0.11886161878108213,-0.3121470803626578,-0.2963034090219695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4760
282,0.37930509897132625,0.38473467234315467,0.6959365318407466,-1.9254039550152349,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5117
376,-0.6542443502247328,-0.6106300436693378,1.1823989599296927,-0.07195903113220556,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4097
384,-1.559745027840178,-1.6059514794603715,-1.2997220043143327,0.21920479057732326,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3163
224,1.0104116318548186,1.0211579631263485,0.6666293631353428,0.3355473468900319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4150
692,-1.2259006477106003,-1.4341660975991586,-1.6191469337823685,2.546603945876632,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2277
595,0.7360174871228653,0.7595970361807409,0.540623307333566,-1.335326378904299,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4549
472,-0.21064231220237345,-0.1462950962975737,-0.4616016843918928,-0.24645949903919237,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4367
347,-1.0109567383762719,-0.880055605143,0.20361548327385479,-1.6760627693864547,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3740
505,0.5302218785739002,0.5253459289760264,1.2410062641826625,0.6262700720510403,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4359
718,-0.9423582021932836,-0.8995007903558385,0.2329226519792586,-0.7202907580843689,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4128
673,-1.0018084375909087,-1.067316757620345,-0.989088522142134,0.6679871122913854,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5259
656,0.33814597726153317,0.3536409246689524,1.2673806060701747,-0.6869946519521356,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,5424
622,0.5851007075202909,0.6502402823303494,-0.9363398383671099,0.817639141298404,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8714
615,0.8640717465863731,0.8063829555783723,1.1560246180421807,1.2665283955090771,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5976
556,1.1796250130281194,1.048443051312122,-0.010312078644132942,-0.46271710687275347,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7264
577,1.1841964194793537,1.1537809274555673,0.3003214035280657,-0.6037878030267437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7580
85,-1.364689206116022,-1.4242920242176311,-0.990874944232648,-0.02740827973167019,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1693
242,0.8503520393497755,0.8063829555783723,-0.2593983965876337,-1.376985942927716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5058
159,1.6826772864481037,1.711916480507452,-0.4674673380276753,-0.48744524671403483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3915
524,1.147608704220795,1.0366708310751593,-1.3905693040905975,-0.5622445280933912,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7498
35,-1.4728553779693578,-1.4693096374242065,2.0703351368092653,-0.33779321770701626,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1005
540,1.1750481186939905,1.0717587249011888,-0.9187569437754352,1.5242223457793802,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6779
170,0.731446080671631,0.708847885075182,0.7838510047991202,-0.41269943158298394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4010
624,0.4341839279177169,0.44733642123981415,0.7017951523186922,-0.4625968078140662,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,6869
616,0.5942490083056545,0.6073186684201656,-0.6139891152390191,0.5098740494900262,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,8227
685,-0.969797616666479,-0.9541204298376251,-0.6286391830128025,-0.08850683498274935,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5629
95,-0.6085138220637056,-0.5755730642872087,-1.1532002271029889,1.0253822490893187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808
563,1.6003590430285184,1.637746546703568,-0.40592720695681384,-0.6537386455061315,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5713
240,0.7405943814569942,0.786826478367495,-0.5641732582818862,-0.35455488655078204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4634
574,1.2070644275013145,1.1576452329430154,-0.07771083019294052,-0.2132569588414938,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6597
460,-0.5399152858807169,-0.556041318631451,-1.8125587742907905,1.524289178589762,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6460
553,1.760424123416455,1.9148203415979863,-0.42936872202643467,-0.8116378433142694,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4672
639,0.48906275686410755,0.381074402185444,1.6659285612007473,-1.0943940974777622,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,4639
206,1.4814585722332678,1.3372334204444838,-0.6608791785360971,0.18589531788301367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4590
392,-1.020105039161635,-0.9541451613927447,-0.6432962839444224,0.3271932455923019,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4023
397,-0.5627778060197836,-0.5053168990810122,0.268088441162608,0.011180984982804835,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3761
617,0.4479036351543145,0.5252655514218875,-0.9216897705933265,0.9672377040571167,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,7525
217,1.1796250130281194,1.2084747616027123,0.8453911358699816,0.5600521235247123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4294
4,-1.5078461193055765,-1.5545593079217017,-1.3914554819780178,0.00734478166688695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600
650,-0.5947941148271075,-0.5521522815888833,-0.9861627284820792,-0.5374495554417285,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7109
612,1.2893826709209009,1.4114528173586072,0.7486852156157707,0.019481620032229304,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7112
546,1.7238364081578972,1.6689454034870288,-0.8161924030432782,-0.23821233023807342,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5531
98,-0.8737596660102952,-0.8604743963770026,1.7069529708620423,-0.7120034895970208,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2455
573,1.3945634344795532,1.3410977259319319,-0.1509752353775306,-0.3876371276897933,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6685
406,-1.5231573125816196,-1.6683430101385137,0.6783536372490718,1.38271055307687,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2169
502,0.34272287159566206,0.4354096287833542,-0.7839594406778201,-0.6620927468038619,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7639
47,-0.3615590918049474,-0.3217654798716173,-0.9128983232974891,0.5848337296142991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475
32,-1.326510004818018,-1.3990782037731297,0.988987119421271,1.0420236188743968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1526
200,1.4631619706625414,1.6455802667877226,0.5083833118102704,-0.9695236745603305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4332
134,0.33357457081029884,0.3419181675422299,1.6336885656774516,-0.4460623705255987,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4553
27,-1.6366961217888072,-1.5913660448285474,1.1129535594504139,-0.8427685663901306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1167
641,0.8549234458010099,0.7869315874767536,0.6197463329961022,-0.9196797645775535,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,7328
230,1.0058402254035843,0.9430247976145373,0.6197463329961022,-0.6287966406716285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4153
489,0.6582761380374085,0.6424560253564338,0.8571154099837107,-0.44588860521860624,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6883
378,-1.7655406363891433,-1.840103660444607,-1.2469733205393085,0.01112751873449933,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2493
288,0.054609019627111205,0.13883500267707694,-1.0418372059171581,1.2747220980618914,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5041
418,-0.26094424681463474,-0.22415003181428816,-0.5641732582818862,0.06098479527935271,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5062
391,-0.4210093272025724,-0.4038433284250151,0.7486852156157707,2.0894140566165333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3456
592,1.193344720264717,1.075752871053015,-0.8132595762253869,-0.5955406342256244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7605
498,0.3930248062079238,0.42786032158307585,1.0886188333355358,0.3520951507405757,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2843
138,0.15978978318576362,0.18575076273908692,1.3699451468023311,-1.044429888436298,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4575
62,-1.3173617040326548,-1.3912753981328745,-0.17148392362926015,0.2271712615748384,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1944
471,0.5851007075202909,0.7282683387329015,-1.7187786476966345,1.1666133439882251,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6691
128,0.16893808397112683,0.27542738160300273,-0.32387135447638643,-0.13835074496552643,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4362
709,-0.8143094306126702,-0.8800494222542199,-0.26818984388347106,1.4661312669954842,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5501
520,0.2146686121321543,0.27942152775482904,-0.1509752353775306,0.3104315767485361,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7001
64,-0.687050914168885,-0.7076148370711156,2.2046262525426394,2.097701325103882,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,605
14,-1.4728553779693578,-1.4380613175305061,-0.9568555597766759,-0.3794434251369799,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1248
156,0.9692525101450254,0.8727686324083409,-0.24474832881385022,-0.8615352195453516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4548
40,-1.961194637348815,-2.0474715672342425,-1.3884030914769032,0.4756422840124472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538
492,0.4387608222518458,0.47467097253582724,0.3589287077810354,1.4660243344988733,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5728
379,-1.8387105790233658,-1.9728008194391848,-1.5165753598923752,0.8675899837777917,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2311
187,1.3625526135551234,1.2747367806570828,0.11570101031548126,-0.3629089878485124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4592
216,1.147608704220795,1.087370519070479,-0.027894973235807648,-0.022115121149428468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4866
52,-1.7533465605972551,-1.8218888700989717,-0.40103916226032843,0.12474329638362901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450
337,-0.9377867957420493,-0.8136637454242517,0.9919129130813249,-1.3686318416299859,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3485
295,-0.43930044089040426,-0.36087225140459217,0.7486852156157707,-1.1607256617817394,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4381
251,0.8137643240912167,0.6074485090845437,1.8505489544133316,-0.8283460459097297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3544
461,-0.35241079101958417,-0.3374020055960271,-2.677046402942906,1.1832146140870747,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6857
455,-0.41643792075133806,-0.39207110818805296,0.2915299562322283,-0.18824812119660903,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,6041
727,-1.3630977200765766,-1.473377978241392,0.8307410680961986,-0.8282925796614242,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1341
269,0.7405943814569942,0.580113957788531,1.7626344814549582,-0.9113256632798235,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4120
201,1.7192650017066624,2.1372497654555,0.39702732378227656,0.47679180835101465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3784
161,1.2253555411891468,1.2201233240640759,0.13914252538510158,-0.4210535328807139,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4966
555,1.2024875331671856,1.138249510840416,0.22998982516136685,-0.4626636406244483,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6290
401,-1.2024344604531234,-1.1393412290175977,-0.0887950869435324,-0.43508842306090045,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3784
476,-0.5764975132563811,-0.5638503071604861,1.4109765896214639,2.1145298267580293,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1027
105,-0.388998506278143,-0.3413405057488345,1.7831431697066866,2.064565617716565,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,795
565,0.9006539739620373,0.8181551758153345,1.4725167206923255,0.30230470700610407,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5870
389,-1.139005509956885,-1.1492647655093646,0.06295232654045714,-0.33790015020362724,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4270
1,-0.758634858646557,-0.7849813243742167,0.4310467082382487,0.8312463014921468,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,801
680,-0.09173635352422843,-0.03287000162999702,0.7516180424336625,-0.17153991860114873,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,6269
561,1.4357225561893459,1.505074119264109,0.07174377383629449,-0.29624994277366395,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6830
80,-0.3295427829976234,-0.2476697407330924,-0.07185220971499441,0.5266357183337917,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2703
205,1.3259648982965646,1.4854929104981123,0.8600412036437646,-1.2770708914068636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3840
34,-1.593747950255362,-1.558782220958385,-0.34871950111334094,-0.7820977411254956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1708
508,0.8412037385644123,0.7790484042823596,0.5757890965169153,-0.1798405536505732,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6770
427,-0.9652262102152447,-1.0985650775140454,-1.627938381078206,1.9811983700462568,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3423
454,-0.4255807336538067,-0.36473655689204026,0.7281694942062042,0.8590220174868402,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6235
366,-1.2549315482232406,-1.4121426477650942,-1.7828718150622067,1.9156220164995936,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1951
91,-1.0246764456128696,-1.0205617526666129,0.13328390490715597,0.14429857670135554,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2252
339,-0.21521371865360778,-0.15023977933916077,2.213924087202717,0.6179694370016159,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2594
564,1.4723102714479046,1.446441784964157,-0.24181550199595897,-0.2796486726748147,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6591
345,-1.4454159634961625,-1.3015184017148198,0.2534313402309872,-1.6427573066607681,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3310
241,0.7543140886935917,0.7048784704784754,-0.608130494761073,-0.8199384783636939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5204
13,-1.8705238361635883,-1.8071735948027692,-0.6820278841509634,-0.7993539727660869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421
315,-0.7960128290419435,-0.7589946428322258,-0.5758904992377785,0.3436742166324639,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4067
600,1.1018781760597676,1.0288371109910046,-0.139250961263802,-1.5265243561570854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7582
387,-1.5551736213889438,-1.4693096374242065,1.9443220478496508,-1.0110803160557593,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2432
273,-0.5033275706221586,-0.419424208150406,0.8365996885741442,1.4161269582677907,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2429
166,0.6948583654130722,0.708847885075182,0.3765116023727101,0.26894176806348935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3767
723,-1.1547173186842368,-1.151465873915015,0.7032017838860268,-0.23557911750902885,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1013
646,-0.3021033685244278,-0.26331244934628234,0.8922811991670602,0.052791092726538896,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,6392
484,-0.20606541786824406,-0.1422267554803886,-0.4557430639139467,-0.1966556887426445,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5572
712,-1.2076040461398734,-1.1531538025519323,0.05709370606251154,-0.7367850956866072,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5611
504,0.6536992437032796,0.6384927936485072,-0.7341365505628508,0.9091466252732207,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7129
243,0.8412037385644123,0.8298779329420569,0.030719364174998976,-0.5955406342256244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5115
566,0.5165021713373027,0.42793451624843465,1.6219713247215604,0.3602220204830077,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4459
562,1.7375561153944947,1.7001937233807287,-0.907039702819543,-0.9613433385695931,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6786
686,-0.8737596660102952,-0.8838642646314288,0.4087515978960057,0.5515242569199895,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,4669
189,1.2710860693501738,1.1343048277988288,-0.18027537092509752,-0.24645949903919237,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5336
475,0.3747336925200919,0.38470994078803505,0.33842001952930684,1.2997175691446998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6624
681,-0.8691882595590609,-0.9736459926046032,0.1977568627959092,2.081113421567109,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,4094
510,1.046999347113377,1.0016076688042506,0.6871450845449092,0.16897325029433136,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6536
58,-0.5182930272758391,-0.4982251256504475,1.6989633035595848,1.3812402312484693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1446
474,0.13692726304669742,0.2168692419684092,0.4204688388518969,-0.4876056454589513,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7290
560,1.3396846055331626,1.3880382175490609,0.5845805438127527,-0.2631008688242709,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6031
252,0.8686431530376074,0.7868512099226146,0.8365996885741442,-0.4376548029795632,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5345
21,-2.428858846711009,-2.4832316758207424,-1.6513798961478268,-0.19221799013329013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,981
313,-0.6679640574613304,-0.6614348407739156,1.2556563319564455,0.0363101216863769,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2933
