,temp,atemp,hum,windspeed,casual,registered,season_spring,season_summer,season_winter,yr_2019,mnth_Aug,mnth_Dec,mnth_Feb,mnth_Jan,mnth_July,mnth_June,mnth_Mar,mnth_May,mnth_Nov,mnth_Oct,mnth_Sept,holiday_Yes,weekday_Mon,weekday_Sat,weekday_Sun,weekday_Thu,weekday_Tue,weekday_Wed,workingday_Work Day,weathersit_Light Precipitation,weathersit_Misty Skies
17,-1.5643164342914124,-1.535621119588816,1.5955969828340484,-0.5289885216473871,-1.2424910530239244,-1.9086320793564766,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
453,-0.722842886407721,-0.6496873520920735,-0.3795528650693018,-0.6453845442084015,-0.09172191484666807,0.6177312653628659,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
322,-0.9469296086445179,-0.9658679185194673,-0.933414044707055,0.5098740494900262,0.12322479838339125,-0.6128337832181525,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
255,0.818335730542451,0.7595970361807409,0.5464819278115116,-0.5954337017290134,-0.23063305604976764,0.2370984325284902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
465,-0.8397567435951117,-0.8867825881355493,-1.1621182712398865,1.4559325801312148,-0.5508597920863866,0.43849816770541444,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
699,-1.1161429898178188,-1.0127280325824581,1.2087733018172049,-1.6928257748864282,0.1349225786952312,0.3498316176275233,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
190,1.3488329063185258,1.2942376118689407,-0.3971357596609765,-0.038489159692979454,1.2930028295673874,-0.3481007979855917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
490,0.33357457081029884,0.40830384437219813,0.7398937683199334,-0.4874987129623403,1.866194064847546,0.3396982976186214,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
644,-0.4713167496977287,-0.3764531311299831,0.5171747591061078,-0.6040150345820421,-0.113655252931368,-0.6071337907131452,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
416,-1.1738041753917916,-1.1474593619856288,-0.2844997369067082,0.25886338025790767,-1.0173087820210052,-0.046634527720761626,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94,-0.48045956260019734,-0.5091564730133408,0.05122805242672803,2.69625597488365,-1.0114598918650852,-1.3044328738257038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
180,1.0698673551353381,0.966439397424083,-1.411077992342327,-0.013881318910385791,0.24605149165771084,0.506898077765502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
301,-1.3585208257424477,-1.562949487996049,1.7421187600453916,2.205756612929242,-1.1723043711528847,-1.9744986594143386,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
658,-0.20606541786824406,-0.15006047556454336,-0.8777325341141397,-0.2712945713770847,1.861807397230606,0.6360979078790006,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
536,1.6689575792115061,1.6807732697230098,-0.47039313168773017,-0.9030918610407805,-0.11804192054830799,0.9115975456210196,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
506,0.6216884227788496,0.6190661571020082,0.921581334714626,-0.9113791295281289,-0.05809079645012818,0.992030773191678,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
687,-0.663392651010096,-0.6496873520920735,-0.08064365701083177,0.6511719771993145,-0.5991131358727264,0.8628309430781794,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
643,0.2878440426492714,0.3575052301564005,0.20654831009174654,1.0917071301122574,3.176345459773622,0.789364373013641,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
478,-0.48503645693432623,-0.46629050510217634,-1.2704148356089293,0.8425276798846015,-0.4982197806831068,0.9039975556143433,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,-1.6319216636704712,-1.5302049090176086,-0.81963161722541,-1.293686864723997,-1.1269754724445047,-1.374099448886904,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
715,-0.5947941148271075,-0.4896803733566024,1.915014879144247,-1.1774900039379206,-0.9456598776109854,0.4340648402015199,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
45,-1.2931052616383503,-1.3999623568686579,-2.253783931174276,1.403802988033379,-1.050939900417545,-1.2746662462995546,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
445,0.2878440426492714,0.314509421580858,1.3816694209160603,-0.9194658995843316,0.6949538111245694,1.1712638708491294,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
550,1.787863537889651,1.7353372632057775,-1.2440404937214173,0.10263500270931598,0.798771611392149,0.7272977879591171,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171,0.982972217381623,0.97038408046567,0.9538213302379216,-0.20484939129545832,-0.12389081070422797,0.2364651000279338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16,-1.788408644411104,-1.8791547859785627,-0.6843206936057179,0.10247460396439947,-1.084571018814085,-1.7762655867401962,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
48,0.10948784857350187,0.19342372771496424,-0.8308424708170616,1.0502707876755162,-0.40902420580532706,-0.8484334734251205,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
705,-0.9926656246884398,-0.9814797126887579,0.9098640937587348,-0.745192663232643,-0.745335389770726,0.6151979353606405,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
667,-1.0072140022421279,-1.0559773395979775,1.3409122712525585,0.3563323509187847,-1.1284376949834847,-1.6964656916700942,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,-1.655782978496362,-1.6605834847197178,-0.31202048352159756,-0.34825923581281276,-1.0977310216649048,-1.4146327289225114,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500,0.7405943814569942,0.7127369221177497,0.4439173870793551,-0.8533014173063089,0.19341148025443103,1.7387297913476332,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
602,0.8320554377790491,0.7128667627821285,1.4842339616482167,0.5681789932671444,0.9128249694325887,0.053432007367144145,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
316,-0.3341196773317523,-0.3100674543000144,-1.2411147000613625,1.2747755643101966,0.21242037326117094,-0.6172671107220471,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
671,-0.8691882595590609,-0.9698064186722747,-1.0096042435517,1.125177001551484,0.24897593673567084,0.2668650600546394,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
283,0.3564425788322596,0.40434061266427157,1.2234233695909877,-0.5788858978784697,-0.28034862237508745,0.13196523743613348,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
96,-0.35241079101958417,-0.29061608619839574,-0.22423260740428427,-0.32131224666685426,-0.42072198611716705,-0.7078336583016074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
285,0.47991994396163895,0.4396325418200375,1.8417575071174943,-0.5956609332843118,-0.8316065195705457,-0.67426703577212,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
611,1.2299269476403811,1.2748418897663414,0.8453911358699816,0.6679336460430804,0.012095885420911596,1.4625968211050577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
225,0.9601096972425568,0.8884113410215309,1.2849635006618492,0.4849721443417522,0.7008027012804894,-0.7635669183505676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26,-1.6832223929695571,-1.6137295535455072,0.37065298189476453,-0.9692563433188032,-1.2337177177900445,-2.072031864500019,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
572,1.5363374011796584,1.5674718328310315,-0.2828469448150909,-0.44588860521860624,0.5852871207010698,1.239663780909217,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
263,0.5119307648860684,0.4317740901807632,1.8651990221871146,-1.202272946683715,-0.4675131073645269,0.07939863988995514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
437,0.38845339975668947,0.41992767527844216,-0.8982482555237057,-0.9528823047752522,0.202184815488311,1.0306640557256164,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,-1.1881220618639048,-1.2574096731588922,-1.596338402918048,0.49301881471172576,-0.32129085346652736,-1.5925991615788502,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
364,-0.5033275706221586,-0.4116461340652701,-0.13339234078585588,0.45183643695443537,-0.2832730674530475,-1.1828330337188815,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
229,1.1521855985549239,1.1225573391169867,0.13914252538510158,0.626323538299346,-0.32129085346652736,-0.3303674879700134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,-1.2624828750862642,-1.0946265773612383,0.7281694942062042,-1.8839128096739803,-1.080184351197145,-1.327232843845733,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
157,1.129317590532963,1.0835556766932701,-0.2593983965876337,0.019481620032229304,-0.13997525863300792,0.2421650925329411,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
237,1.08815846882317,1.1069455449476957,0.8893483723491684,-1.368575702069265,-0.13266414593810794,0.1300652399344644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
724,-1.4179765490229672,-1.6098157849478196,1.3259879103231442,1.7402660886197194,-1.2424910530239244,-2.0618985444911173,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
374,-1.0592720593806744,-1.0008445203474576,0.08244824006370559,0.016059780140679165,-1.002686556631205,-0.16633437032591472,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
370,-0.9194901941713226,-0.8682772020172581,-0.6520877312402598,-0.2465129652874979,-0.8067487364078858,0.0654653248777151,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
442,0.23753662015411506,0.3222627641108738,0.6607707426573972,-0.32124541385647243,0.18025147740361105,0.9394641756454997,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
175,1.060719054349975,1.0054225111814594,-1.0652857541446155,0.3103781105002306,1.3500295085876073,-0.16950103282869655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
619,0.5347987729080296,0.5526001027179005,-0.40592720695681384,-0.7285379268854882,0.2796826100542507,1.9838294690629465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
127,0.14607007594916607,0.23639480473538718,-0.022029319600025143,-1.4932188934313988,0.7929227212362291,-0.478567293100203,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
538,1.261943256447705,1.0640301139262927,-0.7048364150152838,-0.08861376747936035,2.6294742301951035,0.7051311504396444,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
194,0.982972217381623,0.9546671771871209,-1.1151016111017482,0.7260247248269763,0.0428025587394915,0.3219649876030432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
621,0.7222977798862678,0.7010388965461469,0.2651556143447163,-1.1025744334684995,0.7607538253786692,1.8634962939572373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
629,0.8137643240912167,0.8024691869806849,0.08346804795002359,1.299664102896394,2.417451962043004,1.390396916041632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
697,-1.2119778888069008,-1.1270001830128837,-0.5566548125544863,-0.9467336862201227,-0.9003309789026055,0.8818309180948705,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
698,-1.1161429898178188,-0.9696765780078964,0.10397673620175216,-1.7093120925514205,-0.7263264967639861,1.024964063220609,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
499,0.6033973090910177,0.591731605805995,1.1237846225188852,-0.5207413528462681,-0.34176196901224726,0.5081647427666147,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
704,-1.349378012839979,-1.3756636039635841,-0.886523981409977,-0.15500548131268124,-0.758495392621546,0.853330955569834,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
607,1.4402994505234747,1.2903733063814926,-0.3326628017722238,-0.2381588639897679,0.8397138424835889,1.4119302210605484,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
627,0.24668492093947875,0.3183737270683061,-0.11580944619418118,-0.9113791295281289,0.11737590822747127,1.9591295015412484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
67,-1.1298626970544163,-1.2000448310588228,0.988987119421271,0.4517829707061299,-0.9763665509295653,-1.2588329337856454,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
642,0.6216884227788496,0.6151214740604211,-0.05133648830542845,-1.0693317935845719,0.9610783132189286,1.8698296189628008,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
168,1.0698673551353381,1.009385742889386,0.2505055465709333,-0.8947912259913557,1.3865850720621071,-0.23790094288878405,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
444,0.16436667751989253,0.20130691090935823,1.3113378425493614,-1.293779094002324,0.3849626328608104,0.8995642281104487,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
631,0.06832872686370875,0.13487177096915037,-0.9978799694379714,-0.5874137644831928,0.20803370564423096,1.7399964563487458,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
162,1.046999347113377,1.0054967058468183,0.7955752789128492,-0.30453721126101213,0.8894294088089088,-0.4399340105662647,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
309,-0.8417488450858656,-0.7316910059801125,0.7017951523186922,-1.2604174917159165,0.1363848012342112,-0.627400430730949,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
193,1.3442614998672915,1.2903980379366122,-0.022029319600025143,-0.5375698545004157,-0.16190859671770785,-0.05930117773188894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
637,0.13692726304669742,0.22854253598489246,-0.3619699704776271,-0.6869411857038304,1.6907273601699464,0.7513644229802591,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
365,-0.722842886407721,-0.6496873520920735,0.4058187710781139,0.07774646412311852,-0.2525663941344676,-1.317099523836831,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
383,-1.7106618074427526,-1.7971264005354044,-0.9656470070725132,0.45188990320274086,-1.0655621258073449,-0.3329008179722389,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
657,-0.09630775997546275,-0.048580722019766105,-0.4352273425043808,-0.9198000636362409,2.847345388503123,1.011030748208369,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
527,0.8320554377790491,0.7244844107995924,1.3963194886898431,0.3768767568301625,-0.5581709047812866,0.5113314052693965,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
152,1.1704767122427562,1.0093115482240271,-2.3195298906314656,1.416006659209103,-0.17945526718546778,0.34476495762307235,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
501,0.5027824641007052,0.5682922744413297,-0.8074009557474409,0.5764261620682632,0.5604293375384098,1.5544300336857306,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
519,0.5256504721226659,0.6033492538234589,-1.0389114122571033,1.3163723054918546,0.3103892833728306,1.4182635460661122,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
111,-0.9057704869347248,-0.9815044442438775,0.6666293631353428,0.4433754031600944,-0.9968376664752852,-1.3816994388935804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
226,0.9006539739620373,0.8375818123618335,0.5435491009936199,0.3021309416991113,-0.12242858816524797,-0.07893448524913628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
557,1.1750481186939905,1.0757219566091154,-0.7400022041986333,-0.5289885216473871,0.2533626043526108,1.7266964738370623,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
582,1.376272320791721,1.4192618058876423,0.13621673172504772,-0.7618473995797979,0.5472693346875899,1.3251636684843264,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
103,-0.1877743041804122,-0.11102789869692736,-0.663804972196152,-1.0111872485523703,-0.48213533275432685,-0.6014337982081379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
421,-1.221323753376471,-1.3131916957313032,-1.5810483177811279,0.25234049796464003,-0.5026064483000467,-0.5153005781324722,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
419,-0.5170472778587561,-0.43112223372200886,0.7223108737282586,0.6845883823902348,-0.8959443112856655,-0.282867550428286,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
569,1.3671240200063577,1.395791560079077,0.14207535220299333,0.3355473468900319,0.41128263856245034,1.750763108858204,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
552,1.9753680327507839,2.004577338016041,-1.0037456230737538,-0.30471097656800494,0.8616471805682889,-0.1872343428442748,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,-0.7490914302927798,-0.7034228384783321,0.9967587588307903,0.22411031885935018,-0.7862776208621659,-1.150533076190507,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
115,0.7131549669837991,0.7010388965461469,0.663703569475289,1.8733168475278883,-0.2642641744463075,0.021765382339325866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
407,-2.053654488357694,-2.3435701109044658,-1.1971574635821756,2.978891929988456,-1.1489088105292047,-1.4133660639213987,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
703,-0.34783938456834984,-0.3257596260234436,-1.0535614800308868,1.8401811401405714,-0.771655395472366,1.0832306532717948,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,-0.1603348897072171,-0.10311998394741376,-0.9246225974112177,0.6512789096959255,1.6176162332209467,-0.21573430536931126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
53,-1.5364818922498034,-1.4528693361584073,-1.4893148401174428,-1.2328984137130898,-1.052402122956525,-1.209432998742249,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
151,1.4402994505234747,1.4855485564971316,0.29738857671017394,0.2772424031129138,-0.5055308933780067,-0.14353440030588557,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
403,-1.3448011185058502,-1.3248588068590066,0.6197463329961022,-0.7034756229922976,-1.0962687991259248,-0.6299337607331744,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
691,-0.7319911871930842,-0.6301617893250959,-0.46453451120978406,-0.5123337853002323,1.0882916741101882,-0.8744001059479315,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
207,1.4997496859210997,1.2982070264656473,-1.6308641747382608,-0.03859609218959047,-0.15167303894484788,0.1351318999389153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
591,1.1247461840817288,1.071727810457289,-0.10701799889834383,-0.22161106013922413,0.49609154582329007,1.5588633611896252,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
523,0.8091929176399824,0.7244040332454533,-1.1737089153547184,-0.14659791376664574,0.9201360821274887,1.6215632787447054,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
722,-1.4839902923625807,-1.3713603133727619,1.1007228979724446,-1.4585607346235836,-1.001224334092225,-1.8630321393164182,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
690,-0.887479373246893,-0.8058052937849769,-0.38247865872935666,-1.7841648401790824,0.1407714688511512,-1.4044994089136096,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
8,-1.9942042529600692,-2.253813114486411,-1.411077992342327,2.3471614731351416,-1.1766910387698246,-1.8490988243041782,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
608,1.3808437272429552,1.3723213142705122,0.02485371053921647,-0.9779446086684425,2.183496355806205,0.06356532737604599,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
590,1.23450384197451,1.2123390670901604,0.3647943614168189,-0.2298047626920376,0.39373596809469036,1.246630438415337,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,-1.184741526000807,-1.1687408651661029,-0.4674673380276753,-0.5954871679773189,-0.738024277075826,-1.5317992415254391,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
452,-0.041428931029072566,0.009921771615808529,-1.3759122031589777,1.7817558973047665,-0.03615745836542825,1.0205307357167146,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
139,0.1918060919930881,0.2988976274115678,0.5962977847686439,-0.819871645553312,0.0735092320580714,0.20289847749844644,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
253,0.8320554377790491,0.7946849300067694,0.555273375107349,-0.952989237271863,1.132158350279588,-0.17393436033259113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
303,-0.887479373246893,-0.7706122908496897,0.4820089699227584,-1.0693317935845719,-0.7263264967639861,-0.24106760539156588,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
548,1.5317605068455296,1.3722965827153926,-1.0037456230737538,-0.8035109735718374,0.28260705513221074,1.2162304783886315,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
551,1.792434944340885,1.6807176237239905,-1.2938633838363864,-0.5374495554417285,0.7417449323719293,0.730464450461899,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
525,1.23450384197451,1.1303415960909016,-0.6784620731277718,-0.7034756229922976,1.9963318708167654,0.4346981727020763,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
533,0.3655853917347287,0.39658727013425576,1.0065700140129457,-0.15511241380929225,-0.3008197379208074,0.4802981127421346,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
262,0.3290031643590645,0.31852829928780385,1.7333273127495543,-0.6869946519521356,-0.6151975838015064,-0.3069341854494279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
297,-0.16490629615845143,-0.10711413009924003,-0.08356945067088661,-0.2632211678829582,-0.2394063912836476,0.1927651574895446,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
414,-1.2167523469252366,-1.328772575456694,-0.8367081244528441,0.892371589867379,-0.35199752678510726,-1.0238665760792338,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
150,1.4997496859210997,1.5128521933492454,0.01313646958332427,-1.0027796810063345,-0.2715752871412075,-0.23980094039045316,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
578,1.376272320791721,1.399736243120664,0.17430831456845097,-0.7618473995797979,0.18171369994259107,1.6405632537613966,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
647,0.06832872686370875,0.13876080801171808,-0.027894973235807648,0.019655385339222103,-0.115117475470348,2.041462726613576,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
488,0.6902869589618379,0.6814638706689302,0.7076608059544757,-0.31294477880704796,0.30746483829487065,0.9749307956766562,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
147,0.8457751450156467,0.8141610296635081,0.6666293631353428,0.5846733308693827,1.6702562446242264,-0.589400480697567,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
146,0.9875491117157519,0.966439397424083,0.13328390490715597,0.7261851235718926,0.01794477557683158,0.07623197738717331,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
534,1.0241313390914162,1.0757776026081347,0.3882358764864392,-0.5123872515485378,0.15978036185789113,1.3739302710271666,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
